,gauge_126001A_SandyCkHomebush:Downstream Flow Volume,gauge_126001A_SandyCkHomebush:Constituents@N_DIN@Downstream Flow Mass,gauge_126001A_SandyCkHomebush:Constituents@N_DON@Downstream Flow Mass,gauge_126001A_SandyCkHomebush:Constituents@N_Particulate@Downstream Flow Mass,gauge_126001A_SandyCkHomebush:Constituents@P_DOP@Downstream Flow Mass,gauge_126001A_SandyCkHomebush:Constituents@P_FRP@Downstream Flow Mass,gauge_126001A_SandyCkHomebush:Constituents@P_Particulate@Downstream Flow Mass
2014-05-15,20712.348467155105,7.673469772905136,3.6337215047320726,22.397530665811946,0.20625455740343387,0.798146071129185,7.970112167622291
2014-05-16,25676.38562254221,10.96778640911395,4.545903208439285,26.455090828289705,0.2616666664184382,1.0146601680561775,9.529139932987785
2014-05-17,35094.3397543404,18.051498417143172,6.494762627527986,36.51301719245831,0.38138397720729883,1.4829496896993937,13.060598515401256
2014-05-18,42982.728417224396,24.31358715136422,8.180234746939812,40.980971792305176,0.4835919941092604,1.8833225434983816,14.940352363190614
2014-05-19,47811.5096591358,28.248273873439622,9.206867725359619,41.40207258370555,0.5448124251019522,2.123085707361877,15.38493901288913
2014-05-20,50203.38296966198,29.90530654909247,9.60477110667428,39.336439967578286,0.567491380190676,2.2111145499474447,14.909004667979158
2014-05-21,50146.98618897456,29.461752587371837,9.419274372412685,35.635868306374704,0.5547634257276532,2.1601099162013364,13.778574579613178
2014-05-22,47934.12691712464,27.456256490397053,8.792971750320724,31.08598764641484,0.5156581246121731,2.005991363298433,12.254220234829207
2014-05-23,44785.87523877357,24.78379895572012,7.984037045213369,26.586965420658714,0.4658672609967881,1.8101911710406242,10.685711335532766
2014-05-24,40799.433468812655,21.78166159960049,7.073257544695427,22.335177217166162,0.41055432091951727,1.5932837260745478,9.138268275308732
2014-05-25,36563.3900316393,18.835082564565024,6.173163788561196,18.582348761814554,0.35641211409513357,1.3813878523185963,7.726532133716118
2014-05-26,32449.883795689268,16.14652926031841,5.344588852766319,15.401683637663155,0.3069647833437661,1.1881926307100226,6.498043809104308
2014-05-27,28653.08938876178,13.791948188471984,4.6119152138833215,12.76746228325423,0.2635413134256468,1.018793864622472,5.458207830936949
2014-05-28,25250.05230167824,11.77684943422398,3.9785883989755875,10.612096584979563,0.2262389906950207,0.8734845701375685,4.591513730412736
2014-05-29,22362.370365110735,10.114090696592557,3.45210517872758,8.887783842877985,0.19537287289479904,0.7533857830453141,3.8913998249802124
2014-05-30,20497.264529040243,8.885226995510978,3.0712809321218484,7.654246364280188,0.1729295504062067,0.6658022985993094,3.4047511032455096
2014-05-31,20961.537214771764,8.893639469750322,3.0838588093645734,7.27364153861311,0.17362032221307683,0.6681578694773013,3.3158727367438234
2014-06-01,22271.772599006745,9.19310584338842,3.1995127857406946,7.10815212421225,0.1803289972879098,0.693753515214063,3.3534749616338715
2014-06-02,22586.26364787032,9.152694877222347,3.192247277390603,6.7122580237485066,0.1802147220108362,0.6932788470085377,3.2678725479322956
2014-06-03,22073.509314410934,8.785075326576491,3.0754828387041697,6.150699469362575,0.17375796028578547,0.6683078895539978,3.079350853130079
2014-06-04,21028.2859737298,8.204682214093806,2.887914705610662,5.51884578799005,0.163147020307315,0.6272323264655402,2.8326888047887073
2014-06-05,19651.237343008856,7.511032702637793,2.660874001323843,4.8778783374216115,0.1502100934540632,0.5771602629308885,2.559697453628923
2014-06-06,18141.52229416499,6.78699182028126,2.422037841308023,4.2728927245076,0.13654997409670325,0.5242970726899109,2.2871918680445016
2014-06-07,17571.895431280907,6.2679342087779615,2.2713436067949657,3.8650485184446444,0.1275432435900676,0.48890483079458225,2.1294429136574973
2014-06-08,27112.980357946344,8.799979678231493,4.26037965615399,10.519972126183127,0.2530192299992273,0.9794659808705207,4.561013003992445
2014-06-09,38464.9075712163,11.479679432195606,6.700521026747205,16.462628759318576,0.40557027203894386,1.5770127523147428,6.933567791053013
2014-06-10,47732.29425789786,13.090422882525106,8.648792922186802,20.783463563969097,0.5266236301892214,2.0508327368253476,8.71253463053303
2014-06-11,52434.789529435555,13.297168438599536,9.60537777280814,22.90594835813673,0.5851901321335262,2.279557598194957,9.594842189824774
2014-06-12,53277.86996510037,12.538149865865135,9.719140934160013,23.350226327042954,0.5906688366325589,2.3000476240597876,9.772798157261285
2014-06-13,52552.75679115669,11.47435198803921,9.454364590125598,23.042694969639516,0.5721442651110916,2.226209386808245,9.6460804265148
2014-06-14,52077.425649367986,10.390299529291179,9.056442461061664,22.527137675593885,0.5442753319168427,2.114754777887665,9.49159037220558
2014-06-15,53870.92566283287,9.810235251284709,9.031831798520127,22.536237738738286,0.5389462270940911,2.091012063609086,9.62559116167562
2014-06-16,54302.878349703344,9.056358520669267,8.750733109117483,21.927863695893745,0.5179547179720878,2.0064323099654495,9.515595506796846
2014-06-17,54816.50047709296,8.280140128933981,8.385647982714394,21.10845847845984,0.4913724098035904,1.8994338826367814,9.3561918177017
2014-06-18,52655.326163851765,7.306826604870832,7.710102543562422,19.56995419169095,0.4473716980196574,1.7259430997200527,8.820660880271477
2014-06-19,50156.19958117556,6.386144528872837,7.010282227749281,17.928310239697026,0.4024087558726436,1.5489270104927841,8.220373925650177
2014-06-20,49208.23012399607,5.795880740667263,6.588047239473704,16.707637157588483,0.37462667584835324,1.4388504683504912,7.822147905485188
2014-06-21,47226.59815980305,5.2061805360315985,6.096049473105203,15.296712978460407,0.34386602380960396,1.31810670431569,7.296358244129987
2014-06-22,43637.96736231061,4.556397838144085,5.475646385272652,13.637596141611155,0.3065368257191387,1.1729708916467436,6.593813822777251
2014-06-23,39411.108610766474,3.925497568867648,4.832087280817178,11.96491287734194,0.26857139656983875,1.02599188703688,5.840349774144461
2014-06-24,35109.02058925391,3.352654246634965,4.220347982608809,10.40223370586238,0.23299090580567436,0.888636587610387,5.110745682115192
2014-06-25,31224.73915002254,2.863604073127369,3.682392396101336,9.03564253941317,0.20196256853713146,0.7690291999331953,4.464540013101256
2014-06-26,27701.505307663312,2.4469993492917057,3.209460407943364,7.843533393525272,0.17493639633405705,0.6650597162766689,3.8943721147416523
2014-06-27,25265.7128338477,2.1304119840479783,2.853911583846991,6.924305989816734,0.15445771681875115,0.5860187052756334,3.4730090481659808
2014-06-28,23195.656578217924,1.8764652543264793,2.5575816030731984,6.1539990011653165,0.1375592792123721,0.520975090917899,3.1251791049481157
2014-06-29,21371.03621407874,1.6619616645092021,2.302289185145181,5.4846509797422085,0.1230710639764637,0.46530064883345457,2.8233249564803473
2014-06-30,19842.224935766484,1.4816544435170478,2.085792789349672,4.913132440839126,0.11079996521119521,0.41815111801350524,2.5690141478140385
2014-07-01,18632.389316556248,1.331617281094075,1.9056820469713402,4.433427834385124,0.10056163250115703,0.37875998772523517,2.3620435090325933
2014-07-02,17661.19753433158,1.2045264270935736,1.7530506718728485,4.02571541652188,0.09185434344875695,0.3452181041009078,2.191926522933325
2014-07-03,17114.956827315495,1.1043187972308346,1.638138150722604,3.7049732787258387,0.08511961319110628,0.3190587652458968,2.0739921145413045
2014-07-04,16777.564193933606,1.0475046657493332,1.5460405910470874,3.437420818927487,0.07965301240024121,0.29775347617449277,1.9869471858715746
2014-07-05,16166.73531148346,0.9918150902029441,1.4428729352874705,3.158971356628769,0.07375580996871915,0.2750486006580816,1.8795833924406833
2014-07-06,15358.130892580477,0.9311419206279733,1.3347148136833622,2.8788482399556257,0.06772153280959675,0.2519877878637899,1.7561152076262623
2014-07-07,14466.626645107717,0.8678630338499658,1.2287271166313358,2.611882515968035,0.061903240776793406,0.2298535857256654,1.6284685195976392
2014-07-08,13557.046516293522,0.8040915615764642,1.128097337867036,2.3643792594987794,0.056455238600725224,0.2091955518298945,1.503196382780592
2014-07-09,12621.010400266141,0.7396060667723775,1.0316618891747995,2.1334817135891937,0.05131353105020703,0.189772270599152,1.379282896748106
2014-07-10,11688.966227080862,0.676232576651452,0.9407890343627798,1.9207560377458899,0.04653220503106456,0.17176889016984406,1.2594964308894012
2014-07-11,10798.66448333313,0.6161963808240329,0.8571745348241288,1.7285656670582297,0.042178777989865565,0.15541861101819646,1.147553272780791
2014-07-12,9999.76978695082,0.5617270788858094,0.7832809107001982,1.559835632378882,0.038350300731769205,0.1410546948196618,1.0477847608348043
2014-07-13,9237.965819050496,0.5109400886959954,0.7149162370039396,1.407363325138197,0.03484760837768721,0.12795144641082695,0.9551852415108525
2014-07-14,9349.887892497136,0.4919567921961365,0.7010444478965755,1.3464765799623921,0.033856593686623686,0.12383671970920082,0.9428413945504966
2014-07-15,9977.182332507346,0.5054070331522231,0.71726292504476,1.3385497332429777,0.034374543617762474,0.1252147368905189,0.9831401824046215
2014-07-16,10302.664335474597,0.5120988392567163,0.7142044438596858,1.3094390645375988,0.03396667420851751,0.12331790545085333,1.0042682968035515
2014-07-17,10387.878039938805,0.5094982773668856,0.6997071921778787,1.2624517694352442,0.03300853155609882,0.11949381995375177,1.0047605377687596
2014-07-18,10258.943862310582,0.4972661917479495,0.6756457647768294,1.2006809110783991,0.031623681241434685,0.1141857790150096,0.9852616794687754
2014-07-19,9967.700828035679,0.47737010954648507,0.6449725460774481,1.1293682498364286,0.02996788397111267,0.10795226230664763,0.9500972549387596
2014-07-20,9566.435346158061,0.4523011376271641,0.6104145422574826,1.0533739629524308,0.028174232635411574,0.10126866600985233,0.9042446008766027
2014-07-21,9098.4405072054,0.42429770567758973,0.5740870303113002,0.9764225799919874,0.026340282557076745,0.09448155082227556,0.8520645032418941
2014-07-22,8596.27900160737,0.3951028246910129,0.5374894433793427,0.9010851610844557,0.024531419557016744,0.0878213686180083,0.7969405974866495
2014-07-23,8083.068598157981,0.36596148601172523,0.5016228774639636,0.8289981683603864,0.02278850287105971,0.0814303629236936,0.7413133283463565
2014-07-24,7625.475262164029,0.3393796381384328,0.46985395734340624,0.764977277224945,0.021250498780468415,0.07579179271460612,0.691343000311046
2014-07-25,7172.457371921185,0.31392216107485255,0.4390043779252552,0.7050317129919277,0.01977999785856802,0.07042247904344918,0.6431182756747247
2014-07-26,6957.732129403805,0.29678998450236616,0.42143835741936947,0.6651934533132812,0.01889835710970744,0.06712779788643938,0.615895460452618
2014-07-27,6710.493455755204,0.279970765382177,0.40192284759978947,0.6267138478463725,0.017953646789830358,0.0636414185793914,0.5886924977969329
2014-07-28,6450.107724115896,0.26352230841714314,0.3824641366895307,0.5896376567337972,0.01701855450873051,0.060212783198115245,0.5614141017279979
2014-07-29,6172.790610867425,0.2472175035019153,0.36282053294314737,0.5533081919701708,0.01608521525342053,0.05681126826333638,0.5333170963329218
2014-07-30,5882.138243956513,0.23114370683441363,0.34312703464136834,0.5177712493623587,0.015160479527021585,0.0534585755340065,0.5045153916284829
2014-07-31,5584.197022380657,0.21548462676405736,0.3236366070251659,0.48331154471813137,0.014255222873243073,0.05019076991006217,0.4754466423164941
2014-08-01,5285.083528902094,0.20042103517292997,0.3046012595691075,0.4502380284381975,0.013379631164322411,0.04704162001026559,0.44660729143642536
2014-08-02,4989.993028676461,0.18609297928857374,0.28622571431056043,0.4187980100107169,0.012541515528727823,0.04403668231532661,0.41843523441069475
2014-08-03,4702.914760018724,0.17259164879425773,0.268656246020465,0.3891539464003045,0.01174604259304139,0.04119237738798297,0.3912694126275635
2014-08-04,4426.676769684207,0.15996404855254454,0.25198495080471595,0.361388023991084,0.010996048811899823,0.03851711134024133,0.3653466847451821
2014-08-05,4163.118872886742,0.14822193089558924,0.23625940538988804,0.3355167780471166,0.01029252949696265,0.03601299912731341,0.3408143956702083
2014-08-06,3913.2980795051117,0.13735118201719734,0.22149321441816563,0.3115077036366481,0.009635127837958148,0.03367757775733159,0.3177480469902355
2014-08-07,3677.6793552777417,0.12731995735754206,0.20767537228152205,0.28929413218980005,0.009022549379485155,0.03150525110320047,0.2961686527798202
2014-08-08,3456.2965252806025,0.11808515859070517,0.1947778940970612,0.26878732865363303,0.008452888373072745,0.02948842164888597,0.27605779783537454
2014-08-09,3248.8805293309706,0.10959730865388832,0.18276171664999838,0.24988575111077824,0.007923872513822936,0.027618334233599447,0.2573698280209585
2014-08-10,3054.958018154308,0.10180407006556418,0.17158110221415507,0.23248183924272284,0.007433040089909724,0.02588568247690726,0.2400412947796104
2014-08-11,2873.925213867702,0.0946526910127219,0.16118683611701315,0.21646681244992666,0.006977864417149834,0.02428103093749206,0.22399804308344806
2014-08-12,2705.1021083083683,0.08809163982393702,0.15152849213013253,0.2017339377557042,0.006555838650910209,0.02279509940331159,0.20916039290983704
2014-08-13,2547.7714943809224,0.08207164359290253,0.14255599669248414,0.18818065777980114,0.006164531560559939,0.021418946650242826,0.1954468339263526
2014-08-14,2488.801060071095,0.07851482437656271,0.1389486859509579,0.1807318666222186,0.005993999825119939,0.020802219493966257,0.18916909506881466
2014-08-15,3326.218393730902,0.19417841142846842,0.22221529375147217,0.27959796568387074,0.01069986523418312,0.038581499687240936,0.2619295155714051
2014-08-16,35792.34255444698,20.085612844978364,10.196404273152806,57.35697145873521,0.6585755319265494,2.5916792703226936,18.907238995954593
2014-08-17,63442.63728628896,40.09465434803712,20.35929823411146,103.1261767686928,1.3068711153449522,5.152895742028809,33.983002903058036
2014-08-18,76726.88829790946,49.58323571278529,25.59054391194076,125.63463546640722,1.6315862105034782,6.434508660984597,41.372818556763775
2014-08-19,78639.31190891535,50.217435505167444,26.45971762583766,131.3116545165934,1.6752513329624346,6.604484301121193,43.28833459722013
2014-08-20,74151.71771023092,46.09111252337302,24.82377012410899,127.29480106039166,1.56036632558363,6.14812823282488,42.05735484049532
2014-08-21,66835.62505363252,40.17551031816868,22.11297966188084,118.34253292268522,1.3798139837762244,5.433180206272693,39.20730347829714
2014-08-22,58759.79266935351,34.08525011832125,19.15554371782516,107.32650532673698,1.186571225213073,4.669083521428026,35.66029451688933
2014-08-23,50977.53729313849,28.54124221320967,16.356975353619447,95.90051939280997,1.0059842080758907,3.9558008909511524,31.953213290823232
2014-08-24,43949.033257235584,23.78162769065765,13.879616610503318,84.95803178328346,0.8477225671040794,3.331278880400443,28.381448710827883
2014-08-25,37816.536704129874,19.81570271695173,11.761129002360569,74.92915313948082,0.7135688665120694,2.8023307963218533,25.091292427239758
2014-08-26,32565.60168634831,16.559843871540526,9.982031308428287,65.97254532568553,0.6017994808685172,2.361976146051749,22.140209730918386
2014-08-27,28113.584993954493,13.903697974002801,8.501022033747384,58.09664026092867,0.5094374591667038,1.9983391306983531,19.535527793699256
2014-08-28,24355.55087773398,11.739391284431102,7.27211738171597,51.23352131491211,0.43331991410004966,1.6988531732261907,17.25842400609207
2014-08-29,21186.50551065836,9.972488624440237,6.252194670312553,45.28210040593476,0.37054966205068907,1.4520321593462513,15.278190469115609
